customer_id,signup_date,region,currency_preference,segment,acquisition_channel,age_band,country,country_latitude,country_longitude
CUST0003626,29-08-2025 07:40,,USD,Consumer,Paid Search,45-54,United States,39.8283,-98.5795
CUST0003627,13-11-2024 15:36,EU,EUR,SOHO,Affiliate,45-54,Netherlands,52.1326,5.2913
CUST0003628,26-07-2024 21:32,EU,GBP,Consumer,Social,45-54,United Kingdom,55.3781,-3.436
CUST0003629,21-03-2025 18:57,EU,EUR,Consumer,Paid Search,18-24,Germany,51.1657,10.4515
CUST0003630,13-06-2024 15:43,,USD,Consumer,Retail Media,45-54,Canada,56.1304,-106.3468
CUST0003631,17-01-2025 08:19,EU,GBP,Consumer,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0003632,10-10-2024 16:19,EU,GBP,Consumer,Retail Media,18-24,United Kingdom,55.3781,-3.436
CUST0003633,09-08-2024 21:02,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003634,18-01-2024 08:55,EU,EUR,SMB,Organic,55+,France,46.2276,2.2137
CUST0003635,14-03-2024 05:31,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0003636,29-08-2024 17:24,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0003637,03-01-2025 10:47,EU,EUR,Consumer,Organic,25-34,Germany,51.1657,10.4515
CUST0003638,31-03-2025 22:07,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0003639,25-06-2024 05:35,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003640,23-02-2025 15:30,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003641,18-11-2024 13:49,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003642,10-01-2025 09:31,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003643,28-03-2025 16:30,LATAM,USD,SOHO,Organic,45-54,Brazil,-14.235,-51.9253
CUST0003644,21-03-2025 02:27,,USD,Consumer,Email,55+,United States,39.8283,-98.5795
CUST0003645,15-07-2024 09:48,APAC,AUD,Consumer,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0003646,06-07-2025 07:06,,USD,SOHO,Email,35-44,United States,39.8283,-98.5795
CUST0003647,25-08-2024 04:06,APAC,USD,Enterprise,Email,25-34,Philippines,12.8797,121.774
CUST0003648,26-12-2024 19:47,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0003649,08-03-2024 15:44,LATAM,USD,Consumer,Affiliate,55+,Brazil,-14.235,-51.9253
CUST0003650,26-06-2025 05:19,APAC,AUD,SOHO,Organic,25-34,Australia,-25.2744,133.7751
CUST0003651,10-02-2025 07:04,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003652,15-05-2024 20:25,EU,EUR,Consumer,Affiliate,25-34,Netherlands,52.1326,5.2913
CUST0003653,15-07-2025 05:57,EU,GBP,SMB,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0003654,06-04-2024 05:08,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003655,15-02-2024 03:26,,USD,SMB,Organic,25-34,Canada,56.1304,-106.3468
CUST0003656,08-03-2025 09:27,APAC,USD,SOHO,Organic,45-54,Philippines,12.8797,121.774
CUST0003657,11-05-2024 09:45,EU,GBP,SOHO,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003658,18-03-2024 19:14,EU,EUR,SOHO,Organic,25-34,Germany,51.1657,10.4515
CUST0003659,23-06-2024 06:13,,USD,Consumer,Email,25-34,Canada,56.1304,-106.3468
CUST0003660,20-07-2025 18:22,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003661,14-04-2024 13:59,EU,EUR,SMB,Retail Media,35-44,Netherlands,52.1326,5.2913
CUST0003662,30-07-2024 18:49,APAC,AUD,SOHO,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0003663,13-01-2025 03:45,,USD,SMB,Social,45-54,United States,39.8283,-98.5795
CUST0003664,13-03-2024 16:54,APAC,USD,SMB,Social,25-34,Philippines,12.8797,121.774
CUST0003665,07-04-2025 17:45,,USD,Enterprise,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003666,14-05-2025 08:41,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003667,30-08-2025 14:16,EU,GBP,Consumer,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003668,28-11-2024 18:31,EU,GBP,Consumer,Email,18-24,United Kingdom,55.3781,-3.436
CUST0003669,11-09-2024 03:36,,USD,SOHO,Social,25-34,United States,39.8283,-98.5795
CUST0003670,25-03-2025 11:38,,USD,Consumer,Affiliate,25-34,Canada,56.1304,-106.3468
CUST0003671,15-03-2025 09:11,EU,EUR,Consumer,Organic,35-44,Germany,51.1657,10.4515
CUST0003672,21-06-2024 23:39,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003673,03-06-2024 16:10,EU,EUR,SMB,Retail Media,18-24,Spain,40.4637,-3.7492
CUST0003674,14-11-2024 20:48,EU,EUR,SMB,Email,25-34,Germany,51.1657,10.4515
CUST0003675,26-04-2025 02:20,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003676,02-08-2025 02:59,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003677,07-05-2024 19:56,LATAM,USD,SOHO,Email,25-34,Brazil,-14.235,-51.9253
CUST0003678,14-05-2024 15:32,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003679,28-02-2024 13:27,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0003680,27-04-2025 00:06,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003681,26-02-2025 22:02,EU,GBP,Consumer,Affiliate,45-54,United Kingdom,55.3781,-3.436
CUST0003682,12-04-2024 03:43,,USD,Consumer,Affiliate,55+,United States,39.8283,-98.5795
CUST0003683,02-03-2025 13:38,EU,GBP,SOHO,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0003684,01-07-2025 20:54,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0003685,29-07-2024 01:28,LATAM,USD,SMB,Email,25-34,Brazil,-14.235,-51.9253
CUST0003686,15-11-2024 09:42,,USD,Consumer,Affiliate,18-24,United States,39.8283,-98.5795
CUST0003687,28-09-2024 23:22,EU,EUR,Consumer,Paid Search,18-24,Germany,51.1657,10.4515
CUST0003688,03-12-2024 18:41,EU,EUR,Consumer,Social,45-54,France,46.2276,2.2137
CUST0003689,16-10-2024 13:36,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003690,06-05-2024 12:17,APAC,AUD,Consumer,Organic,55+,Australia,-25.2744,133.7751
CUST0003691,02-09-2024 16:31,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003692,18-05-2025 14:58,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003693,17-04-2024 01:21,,USD,Consumer,Social,45-54,Canada,56.1304,-106.3468
CUST0003694,05-07-2025 14:06,EU,GBP,SOHO,Organic,55+,United Kingdom,55.3781,-3.436
CUST0003695,15-12-2024 19:24,EU,EUR,Consumer,Paid Search,45-54,France,46.2276,2.2137
CUST0003696,12-11-2024 06:52,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003697,07-06-2024 23:55,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003698,16-09-2024 15:20,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003699,09-07-2025 22:20,,USD,SMB,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003700,24-11-2024 09:33,EU,GBP,SMB,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003701,10-08-2025 23:42,EU,EUR,Consumer,Social,55+,Netherlands,52.1326,5.2913
CUST0003702,15-07-2024 01:11,,USD,SMB,Organic,35-44,United States,39.8283,-98.5795
CUST0003703,14-02-2024 09:04,EU,EUR,SOHO,Affiliate,45-54,Germany,51.1657,10.4515
CUST0003704,15-05-2024 02:03,,USD,SMB,Retail Media,25-34,United States,39.8283,-98.5795
CUST0003705,08-12-2024 09:58,EU,EUR,SOHO,Organic,35-44,France,46.2276,2.2137
CUST0003706,16-03-2024 04:01,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003707,08-01-2025 10:54,APAC,USD,SMB,Social,35-44,Philippines,12.8797,121.774
CUST0003708,04-08-2025 22:31,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003709,01-01-2025 23:30,LATAM,USD,Consumer,Social,35-44,Brazil,-14.235,-51.9253
CUST0003710,08-01-2024 22:00,EU,EUR,Consumer,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0003711,02-03-2024 18:35,EU,GBP,Consumer,Paid Search,55+,United Kingdom,55.3781,-3.436
CUST0003712,18-07-2025 08:44,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003713,21-03-2024 19:17,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003714,07-11-2024 13:16,EU,GBP,SMB,Email,35-44,United Kingdom,55.3781,-3.436
CUST0003715,10-03-2025 15:42,APAC,USD,Consumer,Organic,25-34,Philippines,12.8797,121.774
CUST0003716,12-07-2024 02:33,,USD,SMB,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003717,08-07-2025 03:38,EU,EUR,SMB,Social,25-34,Netherlands,52.1326,5.2913
CUST0003718,07-08-2025 23:03,EU,EUR,Consumer,Organic,55+,Germany,51.1657,10.4515
CUST0003719,02-06-2025 03:42,EU,EUR,Consumer,Organic,45-54,Netherlands,52.1326,5.2913
CUST0003720,28-07-2024 22:28,APAC,USD,SOHO,Paid Search,25-34,Philippines,12.8797,121.774
CUST0003721,02-08-2025 22:51,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003722,30-08-2024 19:29,APAC,AUD,SOHO,Social,35-44,Australia,-25.2744,133.7751
CUST0003723,02-04-2024 04:20,EU,GBP,SOHO,Social,45-54,United Kingdom,55.3781,-3.436
CUST0003724,05-09-2024 04:40,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0003725,06-02-2025 05:13,LATAM,USD,Consumer,Email,18-24,Brazil,-14.235,-51.9253
CUST0003726,04-02-2025 11:16,,USD,Consumer,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0003727,24-02-2024 06:21,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0003728,29-04-2025 23:34,APAC,AUD,Consumer,Email,25-34,Australia,-25.2744,133.7751
CUST0003729,14-07-2025 22:46,EU,EUR,SOHO,Organic,45-54,Spain,40.4637,-3.7492
CUST0003730,14-04-2025 04:33,EU,GBP,Consumer,Organic,55+,United Kingdom,55.3781,-3.436
CUST0003731,27-04-2024 16:31,EU,EUR,Enterprise,Social,25-34,Spain,40.4637,-3.7492
CUST0003732,19-01-2025 12:24,EU,GBP,Consumer,Paid Search,35-44,United Kingdom,55.3781,-3.436
CUST0003733,27-08-2025 12:05,,USD,SOHO,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003734,19-03-2025 09:24,EU,EUR,SOHO,Affiliate,25-34,France,46.2276,2.2137
CUST0003735,09-01-2025 06:34,EU,EUR,Enterprise,Email,18-24,France,46.2276,2.2137
CUST0003736,15-03-2024 19:56,,USD,SOHO,Affiliate,25-34,United States,39.8283,-98.5795
CUST0003737,04-04-2025 07:17,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003738,08-05-2025 05:50,EU,GBP,SMB,Retail Media,35-44,United Kingdom,55.3781,-3.436
CUST0003739,26-02-2024 17:40,,USD,SOHO,Email,25-34,United States,39.8283,-98.5795
CUST0003740,31-05-2025 06:03,EU,EUR,Consumer,Social,18-24,Germany,51.1657,10.4515
CUST0003741,09-04-2025 20:12,,USD,SOHO,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0003742,28-03-2025 20:55,LATAM,USD,SMB,Organic,25-34,Brazil,-14.235,-51.9253
CUST0003743,11-09-2024 16:43,,USD,Consumer,Organic,25-34,Canada,56.1304,-106.3468
CUST0003744,12-11-2024 11:54,LATAM,USD,Consumer,Paid Search,35-44,Brazil,-14.235,-51.9253
CUST0003745,21-07-2024 12:10,APAC,AUD,SMB,Paid Search,55+,Australia,-25.2744,133.7751
CUST0003746,09-08-2025 10:52,,USD,SOHO,Organic,18-24,United States,39.8283,-98.5795
CUST0003747,14-06-2025 18:33,APAC,AUD,Consumer,Affiliate,35-44,Australia,-25.2744,133.7751
CUST0003748,30-12-2024 02:04,,USD,Consumer,Email,18-24,Canada,56.1304,-106.3468
CUST0003749,09-08-2025 08:21,EU,EUR,Consumer,Social,35-44,Germany,51.1657,10.4515
CUST0003750,02-05-2024 07:55,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003751,26-04-2024 18:44,,USD,SOHO,Organic,45-54,Canada,56.1304,-106.3468
CUST0003752,14-02-2024 23:43,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003753,21-05-2025 10:16,APAC,AUD,Consumer,Organic,25-34,Australia,-25.2744,133.7751
CUST0003754,03-08-2025 16:26,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003755,11-06-2025 10:28,EU,GBP,SOHO,Organic,18-24,United Kingdom,55.3781,-3.436
CUST0003756,11-04-2025 04:48,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0003757,06-03-2025 05:01,,USD,Consumer,Social,45-54,United States,39.8283,-98.5795
CUST0003758,11-09-2024 07:02,EU,EUR,Consumer,Email,35-44,Germany,51.1657,10.4515
CUST0003759,07-04-2024 21:16,APAC,AUD,SOHO,Social,45-54,Australia,-25.2744,133.7751
CUST0003760,14-08-2025 21:23,EU,EUR,Consumer,Email,25-34,Spain,40.4637,-3.7492
CUST0003761,15-04-2024 18:09,EU,EUR,Consumer,Social,25-34,Netherlands,52.1326,5.2913
CUST0003762,30-03-2025 13:44,EU,GBP,SMB,Affiliate,25-34,United Kingdom,55.3781,-3.436
CUST0003763,01-08-2025 19:37,,USD,Consumer,Affiliate,18-24,Canada,56.1304,-106.3468
CUST0003764,03-05-2025 07:00,EU,EUR,Consumer,Email,25-34,Germany,51.1657,10.4515
CUST0003765,21-03-2024 06:01,EU,EUR,SMB,Paid Search,45-54,Germany,51.1657,10.4515
CUST0003766,15-09-2024 08:43,,USD,Consumer,Email,25-34,United States,39.8283,-98.5795
CUST0003767,13-07-2024 09:08,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0003768,14-08-2025 16:01,EU,EUR,Consumer,Email,45-54,Germany,51.1657,10.4515
CUST0003769,29-11-2024 13:48,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003770,24-06-2025 13:47,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0003771,02-04-2025 22:12,,USD,SOHO,Social,25-34,Canada,56.1304,-106.3468
CUST0003772,04-06-2025 11:30,EU,EUR,Consumer,Retail Media,25-34,Germany,51.1657,10.4515
CUST0003773,16-06-2024 23:10,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003774,21-04-2024 07:02,EU,EUR,SOHO,Social,25-34,France,46.2276,2.2137
CUST0003775,08-01-2025 07:40,EU,EUR,Enterprise,Social,45-54,France,46.2276,2.2137
CUST0003776,17-09-2024 18:17,APAC,AUD,Consumer,Paid Search,45-54,Australia,-25.2744,133.7751
CUST0003777,17-06-2024 11:49,EU,EUR,SOHO,Social,25-34,Germany,51.1657,10.4515
CUST0003778,20-08-2025 23:27,APAC,AUD,Consumer,Organic,18-24,Australia,-25.2744,133.7751
CUST0003779,16-09-2024 10:10,EU,EUR,Consumer,Affiliate,25-34,Netherlands,52.1326,5.2913
CUST0003780,14-04-2024 05:14,,USD,Consumer,Affiliate,35-44,United States,39.8283,-98.5795
CUST0003781,30-06-2024 23:42,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0003782,13-02-2024 13:50,EU,EUR,Consumer,Email,35-44,France,46.2276,2.2137
CUST0003783,26-07-2025 02:59,,USD,Consumer,Organic,45-54,United States,39.8283,-98.5795
CUST0003784,08-02-2024 11:41,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003785,06-07-2025 06:25,,USD,Consumer,Social,55+,United States,39.8283,-98.5795
CUST0003786,11-06-2024 19:32,,USD,SMB,Social,25-34,United States,39.8283,-98.5795
CUST0003787,01-03-2024 09:11,EU,EUR,Enterprise,Organic,55+,France,46.2276,2.2137
CUST0003788,29-04-2025 00:23,,USD,SOHO,Paid Search,25-34,Canada,56.1304,-106.3468
CUST0003789,15-08-2025 03:13,APAC,USD,Consumer,Organic,18-24,Philippines,12.8797,121.774
CUST0003790,08-03-2025 14:01,APAC,AUD,Consumer,Social,45-54,Australia,-25.2744,133.7751
CUST0003791,28-09-2024 04:12,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003792,02-02-2024 22:37,APAC,AUD,SMB,Retail Media,45-54,Australia,-25.2744,133.7751
CUST0003793,25-06-2025 11:08,APAC,AUD,Consumer,Social,25-34,Australia,-25.2744,133.7751
CUST0003794,20-06-2025 07:50,EU,EUR,SMB,Email,55+,Spain,40.4637,-3.7492
CUST0003795,02-04-2025 16:02,EU,EUR,Enterprise,Email,18-24,Spain,40.4637,-3.7492
CUST0003796,03-10-2024 00:02,EU,EUR,SMB,Affiliate,18-24,Netherlands,52.1326,5.2913
CUST0003797,20-01-2025 01:21,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0003798,12-10-2024 06:58,APAC,AUD,Consumer,Organic,45-54,Australia,-25.2744,133.7751
CUST0003799,06-07-2024 00:38,,USD,Consumer,Social,35-44,United States,39.8283,-98.5795
CUST0003800,27-01-2025 17:20,LATAM,USD,Consumer,Email,25-34,Brazil,-14.235,-51.9253
CUST0003801,06-07-2024 15:40,,USD,Consumer,Social,25-34,United States,39.8283,-98.5795
CUST0003802,27-08-2024 01:41,,USD,Consumer,Social,18-24,United States,39.8283,-98.5795
CUST0003803,19-01-2025 02:47,,USD,SOHO,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003804,05-02-2024 02:35,,USD,Consumer,Paid Search,35-44,Canada,56.1304,-106.3468
CUST0003805,04-11-2024 21:08,EU,EUR,Consumer,Social,35-44,France,46.2276,2.2137
CUST0003806,15-11-2024 23:27,EU,EUR,Consumer,Organic,35-44,France,46.2276,2.2137
CUST0003807,25-09-2024 08:04,LATAM,USD,SOHO,Affiliate,55+,Brazil,-14.235,-51.9253
CUST0003808,21-06-2024 19:16,APAC,USD,SOHO,Organic,18-24,Philippines,12.8797,121.774
CUST0003809,01-02-2025 10:08,EU,EUR,Consumer,Paid Search,25-34,Germany,51.1657,10.4515
CUST0003810,07-09-2024 22:14,,USD,SOHO,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003811,15-04-2025 04:02,EU,EUR,Consumer,Social,35-44,Spain,40.4637,-3.7492
CUST0003812,31-12-2024 15:08,APAC,USD,Consumer,Affiliate,35-44,Philippines,12.8797,121.774
CUST0003813,02-12-2024 05:43,EU,GBP,SOHO,Affiliate,55+,United Kingdom,55.3781,-3.436
CUST0003814,01-07-2025 21:44,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0003815,18-05-2024 21:10,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003816,13-03-2024 21:51,EU,EUR,Consumer,Organic,18-24,Spain,40.4637,-3.7492
CUST0003817,18-09-2024 07:09,APAC,AUD,Consumer,Email,45-54,Australia,-25.2744,133.7751
CUST0003818,25-11-2024 11:09,EU,GBP,Consumer,Social,35-44,United Kingdom,55.3781,-3.436
CUST0003819,01-04-2025 23:31,,USD,SOHO,Organic,25-34,United States,39.8283,-98.5795
CUST0003820,05-06-2025 02:40,APAC,USD,Consumer,Retail Media,18-24,Philippines,12.8797,121.774
CUST0003821,15-05-2025 21:58,APAC,AUD,Enterprise,Social,35-44,Australia,-25.2744,133.7751
CUST0003822,21-12-2024 16:46,,USD,Consumer,Paid Search,35-44,United States,39.8283,-98.5795
CUST0003823,02-02-2025 04:53,APAC,AUD,Consumer,Paid Search,25-34,Australia,-25.2744,133.7751
CUST0003824,28-06-2025 18:57,APAC,AUD,Consumer,Social,35-44,Australia,-25.2744,133.7751
CUST0003825,06-06-2025 13:11,EU,GBP,Consumer,Organic,25-34,United Kingdom,55.3781,-3.436
CUST0003826,09-04-2024 00:44,,USD,Consumer,Paid Search,55+,Canada,56.1304,-106.3468
CUST0003827,28-01-2025 09:38,EU,GBP,Consumer,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003828,19-05-2025 22:29,APAC,USD,Consumer,Organic,45-54,Philippines,12.8797,121.774
CUST0003829,18-07-2025 15:48,,USD,SOHO,Organic,35-44,United States,39.8283,-98.5795
CUST0003830,29-03-2025 18:39,,USD,Consumer,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003831,05-12-2024 20:14,,USD,SMB,Email,35-44,United States,39.8283,-98.5795
CUST0003832,20-02-2024 02:01,APAC,AUD,SOHO,Affiliate,18-24,Australia,-25.2744,133.7751
CUST0003833,03-06-2025 17:04,APAC,AUD,Consumer,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0003834,23-08-2025 20:17,EU,EUR,Consumer,Organic,35-44,Netherlands,52.1326,5.2913
CUST0003835,14-08-2025 15:25,,USD,Consumer,Affiliate,18-24,Canada,56.1304,-106.3468
CUST0003836,01-10-2024 15:32,EU,GBP,SMB,Social,25-34,United Kingdom,55.3781,-3.436
CUST0003837,02-06-2025 04:34,LATAM,USD,Consumer,Social,45-54,Brazil,-14.235,-51.9253
CUST0003838,26-05-2024 05:10,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003839,28-09-2024 07:56,EU,EUR,Consumer,Email,35-44,Spain,40.4637,-3.7492
CUST0003840,09-04-2025 00:58,EU,EUR,Consumer,Social,25-34,France,46.2276,2.2137
CUST0003841,19-10-2024 17:31,APAC,AUD,Consumer,Social,55+,Australia,-25.2744,133.7751
CUST0003842,20-12-2024 03:04,,USD,SOHO,Affiliate,35-44,Canada,56.1304,-106.3468
CUST0003843,20-09-2024 06:17,APAC,AUD,Consumer,Paid Search,35-44,Australia,-25.2744,133.7751
CUST0003844,19-06-2025 12:11,,USD,SMB,Email,18-24,United States,39.8283,-98.5795
CUST0003845,05-01-2025 03:51,EU,EUR,SMB,Paid Search,18-24,France,46.2276,2.2137
CUST0003846,01-10-2024 00:27,EU,GBP,Consumer,Paid Search,25-34,United Kingdom,55.3781,-3.436
CUST0003847,17-08-2024 19:05,EU,EUR,Consumer,Affiliate,25-34,Spain,40.4637,-3.7492
CUST0003848,02-02-2024 22:03,EU,EUR,Consumer,Retail Media,35-44,France,46.2276,2.2137
CUST0003849,07-05-2024 10:23,APAC,USD,Consumer,Organic,35-44,Philippines,12.8797,121.774
CUST0003850,22-06-2025 13:15,EU,EUR,Consumer,Email,25-34,France,46.2276,2.2137
CUST0003851,24-06-2024 07:55,EU,GBP,SMB,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0003852,22-03-2025 23:55,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0003853,26-04-2024 10:50,EU,GBP,Consumer,Affiliate,18-24,United Kingdom,55.3781,-3.436
CUST0003854,29-08-2024 13:31,LATAM,USD,SOHO,Paid Search,45-54,Brazil,-14.235,-51.9253
CUST0003855,21-11-2024 06:59,APAC,AUD,Consumer,Organic,35-44,Australia,-25.2744,133.7751
CUST0003856,06-05-2025 22:58,EU,GBP,SOHO,Organic,35-44,United Kingdom,55.3781,-3.436
CUST0003857,02-03-2024 08:35,,USD,Consumer,Paid Search,25-34,United States,39.8283,-98.5795
CUST0003858,30-07-2024 14:42,EU,EUR,Consumer,Paid Search,25-34,France,46.2276,2.2137
CUST0003859,12-08-2024 19:56,,USD,Consumer,Email,18-24,United States,39.8283,-98.5795
CUST0003860,26-07-2024 23:42,,USD,SMB,Organic,45-54,Canada,56.1304,-106.3468
CUST0003861,08-07-2025 11:00,,USD,Consumer,Email,35-44,United States,39.8283,-98.5795
CUST0003862,26-02-2024 14:04,,USD,SMB,Paid Search,18-24,United States,39.8283,-98.5795
CUST0003863,15-04-2025 22:11,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0003864,11-01-2024 02:05,,USD,Consumer,Organic,25-34,United States,39.8283,-98.5795
CUST0003865,21-09-2024 04:45,EU,EUR,Consumer,Paid Search,45-54,Germany,51.1657,10.4515
CUST0003866,28-06-2024 16:07,EU,EUR,Consumer,Affiliate,18-24,Netherlands,52.1326,5.2913
CUST0003867,07-12-2024 21:00,,USD,Consumer,Paid Search,18-24,Canada,56.1304,-106.3468
CUST0003868,14-07-2025 07:17,,USD,Consumer,Social,25-34,Canada,56.1304,-106.3468
CUST0003869,15-07-2025 00:06,,USD,SOHO,Email,25-34,Canada,56.1304,-106.3468
CUST0003870,17-02-2025 14:45,,USD,Consumer,Affiliate,45-54,United States,39.8283,-98.5795
CUST0003871,22-08-2025 21:43,EU,EUR,Consumer,Paid Search,35-44,Netherlands,52.1326,5.2913
CUST0003872,12-08-2024 07:55,,USD,Consumer,Organic,35-44,United States,39.8283,-98.5795
CUST0003873,31-12-2024 19:48,EU,EUR,SOHO,Organic,45-54,Germany,51.1657,10.4515
CUST0003874,12-02-2025 02:21,EU,GBP,Consumer,Email,25-34,United Kingdom,55.3781,-3.436
CUST0003875,13-03-2025 20:05,,USD,Consumer,Paid Search,55+,United States,39.8283,-98.5795
CUST0003876,03-12-2024 19:59,,USD,Consumer,Paid Search,55+,Canada,56.1304,-106.3468
CUST0003877,20-01-2025 17:41,EU,EUR,SOHO,Organic,25-34,France,46.2276,2.2137
